"Reporting starts","Reporting ends","Ad name","Ad delivery",Results,"Result indicator","Cost per results","Ad set budget","Ad set budget type","Amount spent (LKR)",Impressions,Reach,Ends,"Attribution setting",Bid,"Bid type","Last significant edit","Quality ranking","Engagement rate ranking","Conversion rate ranking","Ad set name"
2023-03-08,2026-04-08,"Sampath Fresh - 12th Feb",not_delivering,2641,actions:post_engagement,8.69722454,22969.37,Lifetime,22969.37,81876,59128,2024-02-12,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Sampath Fresh - 12th Feb"
2023-03-08,2026-04-08,"Sampath Fresh - 19th Feb",not_delivering,2635,actions:post_engagement,8.71702846,22969.37,Lifetime,22969.37,105472,72448,2024-02-19,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Sampath Fresh - 19th Feb"
2023-03-08,2026-04-08,"Sampath Fresh - 26th Feb",not_delivering,2397,actions:post_engagement,9.58254902,22969.37,Lifetime,22969.37,101212,74059,2024-02-26,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Sampath Fresh - 26th Feb"
2023-03-08,2026-04-08,"Loyalty - Groceries & Beverages - Awareness Set 1",not_delivering,1214,actions:offsite_conversion.fb_pixel_view_content,3.65023064,12514.52,Lifetime,4431.38,85423,34626,2024-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Loyalty - Groceries & Beverages - Awareness Set 1"
2023-03-08,2026-04-08,"Loyalty - Groceries & Beverages - Awareness Set 2",not_delivering,1218,actions:offsite_conversion.fb_pixel_view_content,3.51442529,12514.52,Lifetime,4280.57,91599,38034,2024-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Loyalty - Groceries & Beverages - Awareness Set 2"
2023-03-08,2026-04-08,"Loyalty - Groceries & Beverages - Awareness Set 3",not_delivering,951,actions:offsite_conversion.fb_pixel_view_content,4.14654048,12514.52,Lifetime,3943.36,69378,22163,2024-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Loyalty - Groceries & Beverages - Awareness Set 3"
2023-03-08,2026-04-08,"Loyalty Household - Awareness - Set 2",not_delivering,1167,actions:offsite_conversion.fb_pixel_view_content,4.61193659,18176.88,Lifetime,5382.13,100985,34409,2024-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Loyalty Household - Awareness - Set 2"
2023-03-08,2026-04-08,"Loyalty Household - Awareness - Set 3",not_delivering,1029,actions:offsite_conversion.fb_pixel_view_content,4.84302235,18176.88,Lifetime,4983.47,79338,24801,2024-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Loyalty Household - Awareness - Set 3"
2023-03-08,2026-04-08,"Peoples Total Bill - 13th Feb",not_delivering,1769,actions:post_engagement,7.20746184,12750,Lifetime,12750,41756,34839,2024-02-13,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Peoples Total Bill - 13th Feb"
2023-03-08,2026-04-08,"Peoples Total Bill - 20th Feb",not_delivering,1718,actions:post_engagement,7.42142026,12750,Lifetime,12750,53969,40289,2024-02-20,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Peoples Total Bill - 20th Feb"
2023-03-08,2026-04-08,"Peoples Total Bill - 27th Feb",not_delivering,1524,actions:post_engagement,8.36614173,12750,Lifetime,12750,51518,39588,2024-02-27,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Peoples Total Bill - 27th Feb"
2023-03-08,2026-04-08,"ComBank Fresh - 14th Feb",not_delivering,1961,actions:post_engagement,7.12207547,13966.39,Lifetime,13966.39,73465,56557,2024-02-14,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"ComBank Fresh - 14th Feb"
2023-03-08,2026-04-08,"ComBank Fresh - 21st Feb",not_delivering,1662,actions:post_engagement,8.40336342,13966.39,Lifetime,13966.39,69617,47878,2024-02-21,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"ComBank Fresh - 21st Feb"
2023-03-08,2026-04-08,"ComBank Fresh - 28th Feb",not_delivering,1604,actions:post_engagement,8.70722569,13966.39,Lifetime,13966.39,64065,48223,2024-02-28,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"ComBank Fresh - 28th Feb"
2023-03-08,2026-04-08,"HNB 23rd Feb",not_delivering,1879,actions:post_engagement,10.24519425,38506.88,Lifetime,19250.72,69335,43932,2024-02-23,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"HNB 23rd Feb"
2023-03-08,2026-04-08,"HNB 23rd Feb Conversion",not_delivering,34,actions:offsite_conversion.fb_pixel_purchase,1081.67235294,36776.86,Lifetime,36776.86,186180,83519,2024-02-23,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"HNB 23rd Feb Conversion"
2023-03-08,2026-04-08,"Loyalty Household - Awareness - Set 1",not_delivering,1692,actions:offsite_conversion.fb_pixel_view_content,3.80791962,18176.88,Lifetime,6443,130185,46178,2024-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Loyalty Household - Awareness - Set 1"
2023-03-08,2026-04-08,"Loyalty Groceries - Conversions - Set 1",not_delivering,33,actions:offsite_conversion.fb_pixel_purchase,203.83272727,18388.43,Lifetime,6726.48,35992,12782,2024-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Loyalty Groceries - Conversions - Set 1"
2023-03-08,2026-04-08,"Loyalty Groceries - Conversions - Set 2",not_delivering,170,actions:offsite_conversion.fb_pixel_purchase,147.05882353,25000,Lifetime,25000,120928,28197,2024-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Loyalty Groceries - Conversions - Set 2"
2023-03-08,2026-04-08,"Loyalty Chilled & Frozen - Conversions - Set 3",not_delivering,33,actions:offsite_conversion.fb_pixel_purchase,202.10030303,18388.43,Lifetime,6669.31,34619,12530,2024-03-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Loyalty Chilled & Frozen - Conversions - Set 3"
2023-03-08,2026-04-08,"Private Label - Surface Cleaner - Feb",not_delivering,20288,video_thruplay_watched_actions,0.24644568,5000,Lifetime,4999.89,24392,11374,2024-02-22,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Private Label - Surface Cleaner - Feb"
2023-03-08,2026-04-08,"Peoples Total Bill Conversion - 13th Feb",not_delivering,16,actions:offsite_conversion.fb_pixel_purchase,1021.579375,16345.27,Lifetime,16345.27,91239,46437,2024-02-13,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Peoples Total Bill Conversion - 13th Feb"
2023-03-08,2026-04-08,"Peoples Total Bill Conversion - 20th Feb",not_delivering,13,actions:offsite_conversion.fb_pixel_purchase,1257.32846154,16345.27,Lifetime,16345.27,83967,38979,2024-02-20,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Peoples Total Bill Conversion - 20th Feb"
2023-03-08,2026-04-08,"Peoples Total Bill Conversion - 27th Feb",not_delivering,6,actions:offsite_conversion.fb_pixel_purchase,2724.21166667,16345.27,Lifetime,16345.27,84633,39731,2024-02-27,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Peoples Total Bill Conversion - 27th Feb"
2023-03-08,2026-04-08,"ComBank Fresh Conversions - 14th Feb",not_delivering,15,actions:offsite_conversion.fb_pixel_purchase,1362.106,20431.59,Lifetime,20431.59,100338,48979,2024-02-14,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"ComBank Fresh Conversions - 14th Feb"
2023-03-08,2026-04-08,"ComBank Fresh Conversions - 21st Feb",not_delivering,28,actions:offsite_conversion.fb_pixel_purchase,729.69964286,20431.59,Lifetime,20431.59,109967,58052,2024-02-21,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"ComBank Fresh Conversions - 21st Feb"
2023-03-08,2026-04-08,"ComBank Fresh Conversions - 28th Feb",not_delivering,15,actions:offsite_conversion.fb_pixel_purchase,1362.106,20431.59,Lifetime,20431.59,100479,47655,2024-02-28,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"ComBank Fresh Conversions - 28th Feb"
2023-03-08,2026-04-08,"Online Thursday - 15th Feb - set 1",not_delivering,1453,actions:offsite_conversion.fb_pixel_view_content,10.48916724,15240.76,Lifetime,15240.76,201752,113685,2024-02-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Online Thursday - 15th Feb - set 1"
2023-03-08,2026-04-08,"Online Thursday - 15th Feb - set 2",not_delivering,1431,actions:offsite_conversion.fb_pixel_view_content,10.65042628,15240.76,Lifetime,15240.76,212381,57733,2024-02-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Online Thursday - 15th Feb - set 2"
2023-03-08,2026-04-08,"Online Thursday - 15th Feb - set 3",not_delivering,1404,actions:offsite_conversion.fb_pixel_view_content,10.85524217,15240.76,Lifetime,15240.76,210856,78815,2024-02-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Online Thursday - 15th Feb - set 3"
2023-03-08,2026-04-08,"LOLC 15th Feb",not_delivering,1479,actions:post_engagement,6.76132522,10000,Lifetime,10000,20798,17565,2024-02-15,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"LOLC 15th Feb"
2023-03-08,2026-04-08,"FB Like Campaign - Feb",not_delivering,40,actions:like,31.32525,25000,Lifetime,1253.01,2795,2213,2024-02-29,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"FB Like Campaign - Feb"
2023-03-08,2026-04-08,"IG Traffic Campaign - Feb",not_delivering,996,profile_visit_view,25.10040161,25000,Lifetime,25000,203756,79275,2024-02-29,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"IG Traffic Campaign - Feb"
2023-03-08,2026-04-08,"SLO Offline - 17th Feb",not_delivering,4108,actions:post_engagement,9.8314776,40387.71,Lifetime,40387.71,147708,86197,2024-02-17,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"SLO Offline - 17th Feb"
2023-03-08,2026-04-08,"SLO Offline - 24th Feb",not_delivering,3007,actions:post_engagement,10.34179914,40387.71,Lifetime,31097.79,99256,53284,2024-02-24,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"SLO Offline - 24th Feb"
2023-03-08,2026-04-08,"FB Like Campaign - New Feb",not_delivering,659,actions:like,34.90136571,23000,Lifetime,23000,48752,19628,2024-02-29,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"FB Like Campaign - New Feb"
2023-03-08,2026-04-08,"Online Thursday - 22nd Feb - set 1",not_delivering,982,actions:offsite_conversion.fb_pixel_view_content,15.5201222,15240.76,Lifetime,15240.76,192567,100873,2024-02-22,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Online Thursday - 22nd Feb - set 1"
2023-03-08,2026-04-08,"Online Thursday - 22nd Feb - set 2",not_delivering,1166,actions:offsite_conversion.fb_pixel_view_content,13.0709777,15240.76,Lifetime,15240.76,178492,69282,2024-02-22,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Online Thursday - 22nd Feb - set 2"
2023-03-08,2026-04-08,"Online Thursday - 22nd Feb - set 3",not_delivering,1155,actions:offsite_conversion.fb_pixel_view_content,13.1954632,15240.76,Lifetime,15240.76,166706,58398,2024-02-22,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Online Thursday - 22nd Feb - set 3"
2023-03-08,2026-04-08,"LOLC 22nd Feb",not_delivering,1098,actions:post_engagement,9.10746812,10000,Lifetime,10000,21517,17651,2024-02-22,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"LOLC 22nd Feb"
2023-03-08,2026-04-08,"LOLC 22nd Feb",not_delivering,1200,actions:post_engagement,8.33333333,10000,Lifetime,10000,14577,11062,2024-02-29,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"LOLC 29th Feb"
2023-03-08,2026-04-08,"New Engagement ad",not_delivering,45,actions:like,40.11533333,25000,Lifetime,1805.19,6771,5180,2024-02-29,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Engagement ad set"
2023-03-08,2026-04-08,"New Traffic ad",not_delivering,,,,25000,Lifetime,0,0,0,2024-02-29,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"New Traffic ad set"
2023-03-08,2026-04-08,"Online Thursday - 29th Feb - set 1",not_delivering,1347,actions:offsite_conversion.fb_pixel_view_content,11.3145954,15240.76,Lifetime,15240.76,126941,69606,2024-02-29,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Online Thursday - 29th Feb - set 1"
2023-03-08,2026-04-08,"Online Thursday - 29th Feb - set 2",not_delivering,1277,actions:offsite_conversion.fb_pixel_view_content,11.93481597,15240.76,Lifetime,15240.76,136021,59884,2024-02-29,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Online Thursday - 29th Feb - set 2"
2023-03-08,2026-04-08,"Online Thursday - 29th Feb - set 3",not_delivering,1216,actions:offsite_conversion.fb_pixel_view_content,12.53351974,15240.76,Lifetime,15240.76,153629,73762,2024-02-29,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Online Thursday - 29th Feb - set 3"
2023-03-08,2026-04-08,"Sampath Fab Feb Engagement",not_delivering,5573,actions:post_engagement,8.97182846,50000,Lifetime,50000,239103,132581,2024-02-22,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Sampath Fab Feb Engagement"
2023-03-08,2026-04-08,"Sampath Fab Feb Awareness",not_delivering,471372,reach,42.42933394,20000,Lifetime,20000,482940,471372,2024-02-22,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Sampath Fab Feb Awareness"
2023-03-08,2026-04-08,"Sampath Fab Feb Conversion",not_delivering,119,actions:offsite_conversion.fb_pixel_purchase,787.51764706,45000,Daily,93714.6,388507,135222,2024-02-22,"7-day click, 1-day view or 1-day engaged view",0,ABSOLUTE_OCPM,0,-,-,-,"Sampath Fab Feb Conversion"
2023-03-08,2026-04-08,"Loyalty Points Redemption Feb - 1",not_delivering,115219,reach,43.39562051,5000,Lifetime,5000,115877,115219,2024-02-23,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Loyalty Points Redemption Feb - 1"
2023-03-08,2026-04-08,"HNB Awareness - 23rd Feb",not_delivering,720306,reach,48.59046017,35000,Lifetime,35000,752649,720306,2024-02-23,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"HNB Awareness - 23rd Feb"
2023-03-08,2026-04-08,"Loyalty Points Redemption Feb - 2",not_delivering,116232,reach,43.01741345,5000,Lifetime,5000,120240,116232,2024-02-26,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Loyalty Points Redemption Feb - 2"
2023-03-08,2026-04-08,"Seylan Bank February - Awareness",not_delivering,1155395,reach,56.25781659,65000,Lifetime,65000,1227581,1155395,2024-02-25,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Seylan Bank February - Awareness"
2023-03-08,2026-04-08,"CDB - Feb",not_delivering,369648,reach,44.49468143,16447.37,Lifetime,16447.37,387624,369648,2024-02-27,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"CDB - Feb"
2023-03-08,2026-04-08,"Loyalty Points Redemption Feb - 3",not_delivering,121950,reach,41.00041,5000,Lifetime,5000,124648,121950,2024-02-29,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Loyalty Points Redemption Feb - 3"
2023-03-08,2026-04-08,Test2/28/2024,not_delivering,2,actions:offsite_conversion.fb_pixel_purchase,500,1000,Lifetime,1000,1826,889,2024-02-29,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,Test2/28/2024
2023-03-08,2026-04-08,"HNB Club - March 2024",not_delivering,405566,reach,36.98534887,15000,Lifetime,15000,407498,405566,2024-03-01,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"HNB Club - March 2024"
2023-03-08,2026-04-08,"Peoples Fresh - 2nd March",not_delivering,174524,reach,41.00427448,7156.23,Lifetime,7156.23,184636,174524,2024-03-02,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Peoples Fresh - 2nd March"
2023-03-08,2026-04-08,"SLO Offline - 2nd March",not_delivering,499831,reach,40.01352457,20000,Lifetime,20000,544078,499831,2024-03-02,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"SLO Offline - 2nd March"
2023-03-08,2026-04-08,"ComBank Premium - 2nd March",not_delivering,328473,reach,42.62146356,14000,Lifetime,14000,343980,328473,2024-03-02,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"ComBank Premium - 2nd March"
2023-03-08,2026-04-08,"SLO Offline - 9th March",not_delivering,399090,reach,50.11400937,20000,Lifetime,20000,425350,399090,2024-03-09,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"SLO Offline - 9th March"
2023-03-08,2026-04-08,"ComBank Premium - 9th March",not_delivering,292185,reach,47.91484847,14000,Lifetime,14000,294866,292185,2024-03-09,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"ComBank Premium - 9th March"
2023-03-08,2026-04-08,"Peoples Fresh - 9th March",not_delivering,137796,reach,51.93351041,7156.23,Lifetime,7156.23,146206,137796,2024-03-09,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Peoples Fresh - 9th March"
2023-03-08,2026-04-08,"SLO Offline - 16th March",not_delivering,286149,reach,52.4202426,15000,Lifetime,15000,299418,286149,2024-03-16,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"SLO Offline - 16th March"
2023-03-08,2026-04-08,"SLO Offline - 23rd March",not_delivering,271269,reach,55.29566593,15000,Lifetime,15000,275850,271269,2024-03-23,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"SLO Offline - 23rd March"
2023-03-08,2026-04-08,"SLO Offline - 30th March",not_delivering,233753,reach,64.17029942,15000,Lifetime,15000,249097,233753,2024-03-30,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"SLO Offline - 30th March"
2023-03-08,2026-04-08,"BOC - 3rd March",not_delivering,425157,reach,37.63315669,16000,Lifetime,16000,443436,425157,2024-03-03,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"BOC - 3rd March"
2023-03-08,2026-04-08,"Union Bank - 3rd March",not_delivering,337224,reach,37.36388869,12600,Lifetime,12600,352175,337224,2024-03-03,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Union Bank - 3rd March"
2023-03-08,2026-04-08,"Sampath - 4th March",not_delivering,523187,reach,38.22724953,20000,Lifetime,20000,552741,523187,2024-03-04,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Sampath - 4th March"
2023-03-08,2026-04-08,"Peoples Total Bill - 4th March",not_delivering,346896,reach,36.75453162,12750,Lifetime,12750,356568,346896,2024-03-04,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Peoples Total Bill - 4th March"
2023-03-08,2026-04-08,"ComBank Fresh - 6th March",not_delivering,369792,reach,37.76823187,13966.39,Lifetime,13966.39,396092,369792,2024-03-06,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"ComBank Fresh - 6th March"
2023-03-08,2026-04-08,"PickMe Food Offer 1 - March",not_delivering,457101,reach,32.81550467,15000,Lifetime,15000,497372,457101,2024-03-20,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"PickMe Food Offer 1 - March"
2023-03-08,2026-04-08,"Pan Asia Bank - 7th March",not_delivering,138212,reach,36.17630886,5000,Lifetime,5000,141519,138212,2024-03-07,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Pan Asia Bank - 7th March"
2023-03-08,2026-04-08,"LOLC - 7th March",not_delivering,264239,reach,37.84452711,10000,Lifetime,10000,273797,264239,2024-03-07,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"LOLC - 7th March"
2023-03-08,2026-04-08,"HNB - 8th March",not_delivering,386870,reach,51.69695246,20000,Lifetime,20000,412289,386870,2024-03-08,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"HNB - 8th March"
2023-03-08,2026-04-08,"Union Bank - 10th March",not_delivering,257068,reach,49.0142686,12600,Lifetime,12600,275151,257068,2024-03-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Union Bank - 10th March"
2023-03-08,2026-04-08,"BOC - 10th March",not_delivering,335439,reach,47.69868739,16000,Lifetime,16000,341919,335439,2024-03-10,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"BOC - 10th March"
2023-03-08,2026-04-08,"Sampath - 11th March",not_delivering,433295,reach,46.15792936,20000,Lifetime,20000,445533,433295,2024-03-11,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Sampath - 11th March"
2023-03-08,2026-04-08,"Peoples Total Bill - 12th March",not_delivering,285009,reach,44.73542941,12750,Lifetime,12750,300845,285009,2024-03-12,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Peoples Total Bill - 12th March"
2023-03-08,2026-04-08,"ComBank Fresh - 13th March",not_delivering,333735,reach,41.84874227,13966.39,Lifetime,13966.39,338374,333735,2024-03-13,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"ComBank Fresh - 13th March"
2023-03-08,2026-04-08,"Pan Asia Bank - 14th March",not_delivering,123911,reach,40.35154264,5000,Lifetime,5000,123911,123911,2024-03-14,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Pan Asia Bank - 14th March"
2023-03-08,2026-04-08,"Online Thursday - 14th Mar - set 2",not_delivering,1387,actions:offsite_conversion.fb_pixel_view_content,10.98829128,15240.76,Lifetime,15240.76,165957,66708,2024-03-14,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Online Thursday - 14th March - set 2"
2023-03-08,2026-04-08,"Online Thursday - 14th Mar - set 3",not_delivering,1460,actions:offsite_conversion.fb_pixel_view_content,10.43887671,15240.76,Lifetime,15240.76,188057,94016,2024-03-14,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Online Thursday - 14th Mar - set 3"
2023-03-08,2026-04-08,"Online Thursday - 14th Mar - set 1",not_delivering,1402,actions:offsite_conversion.fb_pixel_view_content,10.87072753,15240.76,Lifetime,15240.76,184243,105476,2024-03-14,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Online Thursday - 14th Mar - set 1"
2023-03-08,2026-04-08,"Peoples Total Bill - 19th March",not_delivering,382289,reach,48.72905054,18628.58,Lifetime,18628.58,392750,382289,2024-03-19,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Peoples Total Bill - 19th March"
2023-03-08,2026-04-08,"ComBank Fresh - 20th March",not_delivering,365425,reach,58.80207977,21487.75,Lifetime,21487.75,370046,365425,2024-03-20,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"ComBank Fresh - 20th March"
